session_id,phase,iteration,elapsed_sec,x_px,y_px,dec_disp_px,ra_disp_px,image_width,image_height
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.473359,618.608,367.797,-0.475,-0.942,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.509420,618.488,367.820,-0.352,-0.935,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.541537,618.280,367.816,-0.152,-0.881,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.574850,618.381,367.625,-0.296,-0.720,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.607908,618.422,367.954,-0.257,-1.049,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.641446,618.294,367.840,-0.160,-0.908,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.675089,618.361,367.822,-0.228,-0.907,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.709348,618.310,367.833,-0.177,-0.904,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.738821,618.205,367.662,-0.116,-0.713,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.772650,618.290,367.805,-0.164,-0.873,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.808290,618.440,367.822,-0.306,-0.926,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.841801,618.314,367.814,-0.185,-0.887,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.874657,618.355,367.664,-0.261,-0.752,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.908903,618.623,367.828,-0.482,-0.975,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.941662,618.429,367.816,-0.296,-0.917,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,20.974454,618.617,367.799,-0.483,-0.945,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.007941,618.808,367.782,-0.672,-0.976,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.040902,618.812,367.755,-0.683,-0.950,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.075658,618.676,367.683,-0.568,-0.848,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.109150,618.521,367.623,-0.432,-0.752,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.142517,618.677,367.773,-0.547,-0.935,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.173612,618.780,367.734,-0.657,-0.922,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.209178,618.660,367.648,-0.561,-0.810,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.241254,618.707,367.830,-0.563,-0.997,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.275682,618.945,367.717,-0.821,-0.946,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.307894,618.975,367.673,-0.860,-0.910,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.337780,618.986,367.660,-0.875,-0.900,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.373722,618.963,367.563,-0.875,-0.800,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.407040,618.970,367.559,-0.883,-0.798,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.441788,618.980,367.547,-0.896,-0.789,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.474721,619.002,367.639,-0.896,-0.883,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.508403,618.950,367.580,-0.859,-0.814,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.540388,618.968,367.621,-0.867,-0.857,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.575902,618.986,367.567,-0.897,-0.809,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.609619,618.988,367.541,-0.905,-0.785,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.639768,618.986,367.585,-0.893,-0.827,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.675928,618.963,367.552,-0.878,-0.790,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.709311,619.074,367.591,-0.976,-0.854,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.740595,619.047,367.606,-0.947,-0.863,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.775066,619.031,367.623,-0.927,-0.875,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.808476,619.016,367.597,-0.919,-0.845,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.840861,619.023,367.623,-0.919,-0.873,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.874172,618.978,367.591,-0.883,-0.830,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.908807,619.056,367.626,-0.950,-0.883,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.939991,619.069,367.607,-0.968,-0.868,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,21.973395,618.979,367.684,-0.861,-0.921,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.008847,618.860,367.714,-0.740,-0.922,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.043397,618.989,367.672,-0.874,-0.912,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.075307,618.732,367.823,-0.588,-0.997,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.108109,618.844,367.817,-0.699,-1.018,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.141105,618.932,367.784,-0.792,-1.007,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.172566,618.914,367.732,-0.787,-0.952,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.208580,618.748,367.876,-0.592,-1.052,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.240888,618.809,367.770,-0.676,-0.964,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.276798,618.896,367.696,-0.779,-0.913,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.309810,618.736,367.827,-0.591,-1.002,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.342100,618.746,367.879,-0.588,-1.055,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.373562,618.649,367.858,-0.499,-1.011,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.407866,618.621,367.854,-0.474,-1.000,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.440637,618.407,367.855,-0.265,-0.950,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.474487,618.620,367.849,-0.474,-0.995,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.508242,618.340,367.676,-0.244,-0.760,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.542950,618.423,367.800,-0.294,-0.900,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.573868,618.218,367.714,-0.116,-0.767,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.606899,618.268,367.953,-0.107,-1.011,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.642362,618.302,367.961,-0.138,-1.027,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.674744,618.396,367.814,-0.265,-0.907,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.708344,618.315,368.104,-0.116,-1.169,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.740687,618.178,367.727,-0.074,-0.770,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.776492,618.358,367.850,-0.219,-0.933,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.809492,618.350,368.105,-0.150,-1.179,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.842579,618.381,368.155,-0.168,-1.234,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.873424,618.353,368.126,-0.148,-1.199,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.907731,618.409,367.999,-0.233,-1.090,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.942395,618.479,368.153,-0.263,-1.256,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,22.975186,618.473,368.192,-0.249,-1.293,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.008705,618.347,368.127,-0.142,-1.199,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.040094,618.471,368.128,-0.262,-1.230,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.075439,618.443,367.911,-0.287,-1.012,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.108910,618.662,367.861,-0.512,-1.017,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.142360,618.468,367.985,-0.293,-1.090,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.174059,618.400,367.933,-0.240,-1.023,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.208354,618.540,367.946,-0.373,-1.070,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.241860,618.624,368.013,-0.438,-1.156,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.276352,618.742,367.929,-0.573,-1.102,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.308207,618.568,367.924,-0.406,-1.055,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.340315,618.353,367.964,-0.187,-1.042,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.374006,618.622,367.898,-0.464,-1.043,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.408471,618.754,368.019,-0.562,-1.192,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.441331,618.443,367.837,-0.304,-0.941,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.476432,618.531,367.899,-0.376,-1.022,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.508673,618.728,367.917,-0.563,-1.087,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.541317,618.775,367.974,-0.594,-1.154,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.574357,618.740,367.877,-0.583,-1.051,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.609326,618.748,368.008,-0.560,-1.180,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.642479,618.806,367.826,-0.660,-1.017,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.675715,618.900,367.697,-0.782,-0.915,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.708018,618.906,367.636,-0.803,-0.858,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.741493,618.953,367.601,-0.857,-0.835,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.773383,618.941,367.650,-0.834,-0.880,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.808048,618.946,367.540,-0.864,-0.773,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.841669,618.948,367.633,-0.844,-0.865,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.876031,618.971,367.673,-0.857,-0.908,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.908676,619.020,367.692,-0.899,-0.939,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.940562,619.042,367.663,-0.928,-0.916,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,23.975755,619.053,367.650,-0.942,-0.906,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.009042,619.045,367.600,-0.946,-0.856,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.042971,619.054,367.731,-0.924,-0.985,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.074139,619.081,367.562,-0.991,-0.828,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.108434,619.161,367.645,-1.048,-0.928,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.140436,619.085,367.585,-0.989,-0.851,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.175940,619.063,367.550,-0.976,-0.811,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.209093,619.073,367.579,-0.979,-0.842,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.242166,619.117,367.605,-1.015,-0.877,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.275567,619.132,367.655,-1.017,-0.930,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.308843,619.126,367.674,-1.007,-0.947,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.343142,619.095,367.566,-1.003,-0.835,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.373917,619.129,367.619,-1.024,-0.895,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.408874,619.043,367.631,-0.937,-0.885,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.440121,619.086,367.659,-0.972,-0.923,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.475773,619.060,367.676,-0.942,-0.933,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.509691,619.017,367.629,-0.912,-0.877,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.539425,619.032,367.680,-0.914,-0.930,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.575536,618.981,367.742,-0.850,-0.978,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.607284,618.948,367.641,-0.842,-0.872,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.642227,619.021,367.701,-0.899,-0.948,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.674885,618.975,367.642,-0.868,-0.879,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.709486,618.859,367.822,-0.712,-1.027,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.740399,618.702,367.731,-0.582,-0.901,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.773275,618.794,367.924,-0.624,-1.110,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.808630,618.777,367.914,-0.610,-1.096,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.842440,618.726,367.884,-0.568,-1.054,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.873914,618.781,367.927,-0.611,-1.110,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.909221,618.676,368.141,-0.458,-1.292,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.942580,618.756,367.905,-0.593,-1.082,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,24.972840,618.768,368.045,-0.570,-1.221,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.007820,618.930,368.003,-0.737,-1.219,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.041564,618.758,367.881,-0.600,-1.059,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.075700,618.926,367.989,-0.737,-1.204,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.109562,618.778,367.940,-0.605,-1.122,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.142115,618.643,367.819,-0.503,-0.972,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.174864,618.734,368.047,-0.536,-1.215,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.209025,618.651,367.870,-0.499,-1.023,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.243836,618.637,368.014,-0.450,-1.160,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.275663,618.569,368.004,-0.387,-1.133,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.309160,618.422,367.817,-0.289,-0.916,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.342579,618.656,368.006,-0.471,-1.156,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.375622,618.631,367.878,-0.477,-1.026,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.410316,618.679,368.002,-0.495,-1.157,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.441335,618.638,367.845,-0.492,-0.996,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.476260,618.549,367.986,-0.372,-1.111,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.508962,618.669,367.847,-0.522,-1.005,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.541822,618.754,368.042,-0.557,-1.215,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.574574,618.660,367.826,-0.518,-0.982,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.608558,618.530,367.849,-0.387,-0.973,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.642743,618.642,367.837,-0.498,-0.989,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.676168,618.788,367.871,-0.632,-1.057,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.709542,618.654,367.847,-0.507,-1.001,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.742856,618.769,367.874,-0.612,-1.055,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.769346,618.666,367.873,-0.513,-1.030,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.806884,618.773,367.884,-0.614,-1.066,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.841107,618.794,367.889,-0.633,-1.076,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.875889,618.919,367.761,-0.786,-0.982,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.909893,618.931,367.762,-0.797,-0.985,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.940711,618.908,367.728,-0.782,-0.947,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,25.973495,618.937,367.595,-0.842,-0.825,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.009508,618.936,367.657,-0.827,-0.884,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.042493,618.878,367.843,-0.726,-1.052,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.076285,618.855,367.822,-0.709,-1.025,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.109356,618.958,367.660,-0.847,-0.893,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.142983,618.960,367.770,-0.823,-1.000,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.172972,619.031,367.689,-0.911,-0.939,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.208267,619.002,367.602,-0.904,-0.848,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.240717,619.000,367.620,-0.898,-0.864,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.275864,619.006,367.660,-0.894,-0.905,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.309104,618.997,367.659,-0.886,-0.901,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.342422,619.017,367.651,-0.906,-0.898,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.375370,619.086,367.689,-0.965,-0.952,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.409586,619.112,367.609,-1.009,-0.881,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.441677,619.112,367.580,-1.016,-0.853,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.474531,619.006,367.571,-0.915,-0.819,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.509005,619.077,367.634,-0.969,-0.897,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.541966,619.082,367.619,-0.978,-0.883,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.576365,619.112,367.577,-1.017,-0.850,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.608972,619.066,367.634,-0.958,-0.894,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.642964,619.070,367.590,-0.973,-0.852,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.676040,619.229,367.643,-1.115,-0.942,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.709755,619.128,367.588,-1.029,-0.864,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.740179,619.125,367.611,-1.021,-0.885,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.773601,619.041,367.628,-0.935,-0.882,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.808566,619.066,367.638,-0.957,-0.898,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.841128,619.105,367.592,-1.006,-0.862,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.876225,619.082,367.611,-0.979,-0.875,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.909009,619.053,367.610,-0.951,-0.868,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.942608,619.053,367.663,-0.939,-0.919,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,26.973311,619.092,367.580,-0.996,-0.848,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.008913,619.046,367.604,-0.946,-0.860,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.040059,619.046,367.620,-0.943,-0.875,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.074681,618.965,367.590,-0.871,-0.827,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.107526,619.016,367.744,-0.884,-0.989,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.142286,619.004,367.775,-0.864,-1.016,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.173766,618.924,367.590,-0.832,-0.817,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.209081,618.964,367.647,-0.856,-0.882,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.242351,618.872,367.803,-0.729,-1.011,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.275520,618.838,367.781,-0.702,-0.982,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.309145,618.812,367.807,-0.670,-1.001,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.340436,618.723,367.825,-0.579,-0.997,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.375066,618.714,367.878,-0.558,-1.045,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.408274,618.515,367.808,-0.381,-0.930,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.442791,618.445,367.943,-0.281,-1.044,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.476617,618.307,367.820,-0.177,-0.891,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.509797,618.605,367.840,-0.462,-0.983,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.541808,618.343,367.843,-0.207,-0.923,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.575642,618.455,367.920,-0.297,-1.024,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.608038,618.327,367.834,-0.193,-0.910,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.639922,618.203,367.692,-0.106,-0.742,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.673522,618.609,367.889,-0.453,-1.031,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.708694,618.287,367.982,-0.118,-1.044,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.742288,618.234,367.870,-0.094,-0.923,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.774907,618.319,368.049,-0.133,-1.116,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.808911,618.312,368.120,-0.109,-1.184,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.841236,618.408,368.061,-0.217,-1.150,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.875401,618.351,368.136,-0.144,-1.209,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.908144,618.308,368.111,-0.108,-1.174,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.939770,618.306,368.077,-0.114,-1.141,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,27.973275,618.339,367.996,-0.165,-1.070,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,28.008146,618.334,368.168,-0.120,-1.236,1280,720
B28A31B0-FBE3-45F4-A396-223062F8C302,azimuth,1,28.042021,618.338,368.142,-0.129,-1.211,1280,720
