session_id,phase,iteration,elapsed_sec,x_px,y_px,dec_disp_px,ra_disp_px,image_width,image_height
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,61.656543,614.904,351.007,-0.523,3.279,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,61.690302,614.944,351.012,-0.561,3.264,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,61.723391,614.991,350.777,-0.662,3.483,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,61.755106,614.973,350.875,-0.621,3.391,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,61.786074,615.015,350.912,-0.654,3.346,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,61.821021,615.005,350.870,-0.653,3.389,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,61.855432,614.971,350.723,-0.655,3.540,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,61.890222,615.077,350.802,-0.739,3.438,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,61.923308,615.121,350.875,-0.765,3.357,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,61.955582,615.139,351.214,-0.704,3.023,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,61.988631,615.023,351.465,-0.532,2.806,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.023943,615.079,351.303,-0.625,2.951,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.057064,614.793,351.133,-0.386,3.182,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.089965,614.818,351.253,-0.382,3.060,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.123577,614.860,351.285,-0.416,3.019,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.152974,614.930,351.421,-0.452,2.870,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.188915,614.893,351.264,-0.453,3.032,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.223010,614.868,351.315,-0.417,2.988,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.256154,614.804,351.119,-0.400,3.194,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.290079,614.834,350.968,-0.465,3.334,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.323140,614.665,350.824,-0.334,3.513,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.356724,614.413,350.960,-0.056,3.439,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.390099,614.118,350.915,0.219,3.552,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.423536,613.996,350.687,0.285,3.802,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.454262,614.005,350.557,0.246,3.927,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.489672,613.987,350.522,0.255,3.965,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.523109,613.953,350.961,0.391,3.546,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.556471,613.974,351.529,0.503,2.989,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.589901,613.762,351.590,0.723,2.979,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.623370,613.865,351.725,0.655,2.824,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.656322,613.769,351.426,0.678,3.137,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.689451,613.191,351.454,1.246,3.245,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.722811,613.246,351.899,1.297,2.798,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.754880,613.194,351.533,1.262,3.166,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.788964,613.329,351.362,1.091,3.302,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.822618,613.821,351.350,0.610,3.199,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.856161,613.891,351.283,0.526,3.248,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.890645,614.076,351.544,0.407,2.950,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.923030,613.979,351.649,0.526,2.870,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.952757,613.325,351.361,1.095,3.303,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,62.986405,613.527,351.491,0.928,3.130,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.016479,613.846,351.303,0.574,3.238,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.049616,613.857,351.381,0.582,3.159,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.083784,613.556,351.737,0.958,2.884,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.123134,613.172,351.366,1.245,3.335,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.155984,613.531,351.046,0.821,3.562,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.189934,613.405,350.164,0.737,4.449,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.222481,613.041,350.055,1.066,4.640,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.255038,612.922,350.879,1.374,3.866,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.288937,612.887,350.764,1.381,3.986,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.322904,613.431,350.679,0.832,3.942,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.353714,613.773,350.618,0.486,3.922,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.390454,613.248,350.478,0.964,4.180,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.423640,613.280,350.981,1.050,3.683,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.454225,613.806,351.312,0.616,3.239,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.490472,613.870,350.994,0.479,3.533,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.521918,613.904,350.988,0.445,3.531,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.554263,613.433,350.972,0.899,3.657,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.585703,613.190,350.636,1.056,4.040,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.616301,613.783,351.145,0.599,3.407,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.656174,614.017,351.182,0.380,3.316,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.690518,613.922,350.882,0.403,3.630,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.722193,613.527,350.599,0.720,3.997,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.756167,613.445,350.786,0.844,3.834,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.788683,613.841,350.950,0.497,3.583,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.823238,614.078,350.676,0.203,3.793,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.855781,614.036,351.007,0.321,3.481,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.890080,613.883,350.703,0.399,3.813,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.923197,613.868,350.976,0.477,3.551,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.952807,613.921,351.040,0.440,3.477,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,63.988182,613.961,350.720,0.327,3.778,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.023073,613.840,350.719,0.444,3.807,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.056652,613.634,350.908,0.688,3.672,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.090129,613.837,350.629,0.426,3.895,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.122251,613.987,350.744,0.306,3.749,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.155716,614.154,351.212,0.253,3.255,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.188645,614.011,351.433,0.445,3.074,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.223488,613.986,351.405,0.462,3.106,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.256459,613.988,350.941,0.352,3.558,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.289655,613.767,351.007,0.582,3.545,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.322214,613.727,351.471,0.729,3.103,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.356375,613.169,351.403,1.257,3.299,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.387823,613.131,351.185,1.242,3.520,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.422948,613.327,350.972,1.002,3.681,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.456302,613.096,350.542,1.127,4.153,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.490117,613.180,351.433,1.253,3.268,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.522354,613.207,352.049,1.370,2.663,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.551965,613.194,351.440,1.241,3.257,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.588134,613.828,350.859,0.488,3.674,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.622101,613.462,349.689,0.571,4.897,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.655581,613.620,349.992,0.488,4.565,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.684077,613.868,350.665,0.404,3.853,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.722998,613.946,350.720,0.342,3.781,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.757033,614.039,350.550,0.211,3.925,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.789293,613.996,350.017,0.129,4.454,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.822567,613.660,349.393,0.310,5.139,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.854202,613.866,349.829,0.211,4.667,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.890149,614.324,350.998,0.039,3.423,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.921695,614.804,351.134,-0.397,3.179,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.954983,614.725,350.562,-0.454,3.753,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,64.988813,614.390,350.011,-0.256,4.367,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.023213,614.042,349.687,0.007,4.764,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.055239,614.375,350.451,-0.138,3.943,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.089179,614.832,350.745,-0.515,3.551,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.123383,614.881,351.006,-0.501,3.285,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.154144,614.768,350.467,-0.517,3.836,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.188950,614.394,349.890,-0.288,4.484,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.223436,614.445,350.013,-0.309,4.353,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.255681,614.563,350.461,-0.319,3.890,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.288993,614.761,351.047,-0.375,3.274,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.322848,614.518,350.997,-0.150,3.379,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.354886,614.309,350.731,-0.009,3.687,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.389616,614.134,350.560,0.122,3.893,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.422991,614.403,350.625,-0.125,3.768,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.454153,614.732,351.090,-0.337,3.238,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.488683,614.741,351.153,-0.331,3.175,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.522501,614.645,351.056,-0.260,3.292,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.552839,614.502,350.767,-0.189,3.606,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.588070,614.400,350.602,-0.128,3.790,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.622920,614.598,350.966,-0.236,3.390,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.654814,614.748,351.334,-0.295,2.997,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.688429,614.751,351.147,-0.342,3.179,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.722708,614.801,351.269,-0.362,3.048,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.754155,614.360,350.785,-0.046,3.622,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.788058,614.143,350.566,0.114,3.886,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.822061,614.446,350.915,-0.100,3.476,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.855036,614.818,351.143,-0.408,3.167,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.889930,614.754,351.445,-0.275,2.888,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.921435,614.802,351.604,-0.285,2.722,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.956596,614.305,351.142,0.091,3.287,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,65.989799,614.806,351.320,-0.355,2.998,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.023321,614.845,351.333,-0.390,2.976,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.055042,614.915,351.357,-0.453,2.936,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.089466,614.605,351.793,-0.050,2.585,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.123406,614.215,351.577,0.280,2.886,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.155851,614.594,351.402,-0.130,2.967,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.188710,614.431,350.971,-0.071,3.425,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.222361,614.230,351.208,0.179,3.241,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.254475,614.392,351.895,0.182,2.535,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.289347,614.395,352.134,0.235,2.302,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.322981,614.715,352.407,-0.013,1.962,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.356077,614.404,352.310,0.267,2.128,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.389837,613.913,351.669,0.595,2.867,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.422163,613.867,351.317,0.557,3.219,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.455219,613.967,350.870,0.355,3.631,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.490705,614.222,350.922,0.120,3.521,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.523644,614.155,351.425,0.302,3.047,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.551969,614.121,351.365,0.321,3.114,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.586288,614.793,351.264,-0.355,3.056,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.621866,615.015,351.405,-0.539,2.866,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.654787,614.908,351.308,-0.457,2.985,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.689216,614.514,351.886,0.061,2.515,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.722143,614.438,351.975,0.156,2.446,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.750850,614.825,351.853,-0.249,2.475,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.786983,614.988,351.785,-0.424,2.503,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.821281,614.925,351.665,-0.390,2.634,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.855325,614.625,351.640,-0.104,2.729,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.889941,614.769,352.013,-0.157,2.333,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.922879,614.776,351.503,-0.283,2.826,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.953539,615.063,351.624,-0.534,2.642,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,66.987890,614.977,351.623,-0.451,2.663,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.022826,614.915,351.784,-0.353,2.521,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.055944,614.980,351.895,-0.390,2.397,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.089677,614.917,351.622,-0.392,2.678,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.122698,614.830,351.127,-0.423,3.179,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.155853,614.780,350.800,-0.451,3.509,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.190004,614.532,350.974,-0.169,3.398,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.222846,614.883,351.604,-0.363,2.703,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.252791,614.849,351.410,-0.376,2.900,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.288139,614.862,351.577,-0.350,2.734,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.323590,614.749,351.145,-0.341,3.181,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.356931,614.769,351.070,-0.377,3.250,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.390580,615.044,351.470,-0.552,2.796,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.422197,615.015,351.615,-0.490,2.662,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.456389,614.782,351.470,-0.297,2.857,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.489480,614.772,351.128,-0.367,3.193,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.523110,614.737,350.609,-0.454,3.705,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.552682,614.902,350.684,-0.597,3.594,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.587434,615.054,351.130,-0.641,3.125,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.622071,615.137,351.313,-0.678,2.927,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.655224,614.877,351.019,-0.494,3.274,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.688464,614.726,350.619,-0.440,3.698,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.722239,614.786,350.535,-0.518,3.765,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.754251,615.014,350.554,-0.736,3.694,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.784290,615.006,350.688,-0.697,3.565,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.820678,615.033,350.587,-0.747,3.658,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.853789,614.998,350.221,-0.798,4.021,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.888438,615.076,349.984,-0.930,4.234,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.921992,615.398,349.994,-1.240,4.149,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.954628,615.161,350.308,-0.936,3.899,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,67.989995,615.097,350.288,-0.879,3.934,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.021883,615.104,350.488,-0.839,3.737,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.055872,615.420,350.451,-1.155,3.700,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.088296,615.792,350.464,-1.513,3.600,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.123460,615.621,350.443,-1.352,3.660,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.152806,615.052,350.385,-0.812,3.849,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.189314,615.025,350.507,-0.757,3.738,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.222105,615.221,350.205,-1.019,3.985,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.255755,615.775,350.454,-1.499,3.613,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.289933,615.149,350.432,-0.896,3.781,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.321788,615.007,350.426,-0.760,3.820,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.356584,615.233,350.243,-1.022,3.946,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.390464,615.440,349.790,-1.329,4.338,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.423003,615.587,349.826,-1.463,4.268,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.452469,615.022,349.833,-0.913,4.393,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.487091,614.915,349.737,-0.831,4.511,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.523051,615.067,349.815,-0.961,4.400,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.553725,615.386,349.805,-1.273,4.336,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.589499,614.969,349.736,-0.884,4.500,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.621489,614.825,350.012,-0.679,4.265,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.656840,614.834,350.041,-0.681,4.235,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.690383,614.902,349.596,-0.851,4.652,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.723920,614.880,349.687,-0.808,4.568,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.753076,614.533,349.878,-0.426,4.464,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.788192,614.205,350.353,0.004,4.078,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.822537,614.280,350.306,-0.080,4.106,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.855824,614.813,349.657,-0.750,4.613,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.888327,614.793,349.155,-0.847,5.106,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.922903,614.128,348.639,-0.322,5.763,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.954890,614.079,348.534,-0.299,5.876,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,68.990267,614.198,348.465,-0.430,5.915,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,69.023380,614.646,348.464,-0.866,5.812,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,69.057509,614.409,348.664,-0.589,5.673,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,69.088230,614.166,348.877,-0.303,5.522,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,69.123255,614.165,349.011,-0.271,5.393,1280,720
570D7B78-4F31-461A-A35E-12B12F9D3E7B,azimuth,1,69.154416,614.281,348.774,-0.438,5.596,1280,720
